Reference,Description,Price A,Category,Codigo de Barra,Rubro,Sub Rubro,Cant x Bulto,Stock,Comprado,Pendiente,Disponible,Temporada,Marca,Características,Observaciones,Price F,Tipo
N050172,MENS BASIC TRACK PANTS - GREY HT,9,,_NIL,HOMBRES,PANTALON,24,312,0,144,168,BASICO,SIN MARCA,"SOLID COLOR GREY HT, TALLAS S-XL",,0,REGULAR
OKCS2205BN,CAMISA MANGA LARGA - BLUE,9,,_601202178551,HOMBRES,CAMISAS,48,13,0,0,13,,OLIVER KENT,S,,0,REGULAR
POST-DUST,POSTER - DUST,0,,,SIN RUBRO,PROMO,2,282,0,0,282,,SIN MARCA,,,0,REGULAR
POST-MOSS,POSTER - MOSSIMO,0,,,SIN RUBRO,PROMO,2,88,0,0,88,,SIN MARCA,,,0,REGULAR
POST-ZOLO,POSTER - ZOLO JEANS,0,,,SIN RUBRO,PROMO,2,119,0,0,119,,SIN MARCA,,,0,REGULAR
U010013,CAMISA M/CORTA - NAVY,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010014,CAMISA M/CORTA - CORAL,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010015,CAMISA M/CORTA - WHITE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010016,CAMISA M/CORTA - GRAY,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010017,CAMISA M/CORTA - BLUE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010018,CAMISA M/LARGA DENIM - DK BLUE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010019,CAMISA M/LARGA DENIM - MID BLUE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010020,CAMISA M/LARGA DENIM - LT BLUE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010021,CAMISA M/CORTA - NAVY,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010022,CAMISA M/CORTA - WHITE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010023,CAMISA M/CORTA - WHITE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010024,CAMISA M/CORTA - NAVY,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010025,CAMISA M/CORTA - LT BLUE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010026,CAMISA M/CORTA - DENIM - DK BLUE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010027,CAMISA M/CORTA - DENIM - MID BLUE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010028,CAMISA M/CORTA - DENIM - LT BLUE,9.75,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010029,CAMISA M/LARGA - OLIVE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010030,CAMISA M/LARGA - GRAY,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010031,CAMISA M/LARGA - NAVY,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010032,CAMISA M/LARGA - BLUE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010033,CAMISA M/LARGA - WINE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010034,CAMISA M/LARGA - WHITE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010035,CAMISA M/LARGA - NAVY,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010036,CAMISA M/LARGA - WINE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010037,CAMISA M/LARGA - PINK,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010038,CAMISA M/LARGA - NAVY,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010039,CAMISA M/LARGA - BLUE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010040,CAMISA M/LARGA - NAVY,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U010041,CAMISA M/LARGA - WHITE,10.5,,,HOMBRES,CAMISAS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020014,T-SHIRTS (UNX) - BLACK,5.7,,_601202179756,HOMBRES,T-SHIRT,24,24,0,0,24,MODA,PRIVATE LABEL,S,,0,REGULAR
U020018,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020019,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020020,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020021,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020022,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020023,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020024,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020025,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020026,T-SHIRT - CHARCOAL,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020027,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020028,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020029,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020030,T-SHIRT - GREEN,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020031,T-SHIRT - WINE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020032,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020033,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020034,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020035,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020036,T-SHIRT LONG SLEEVE - GRAY,6.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020037,T-SHIRT LONG SLEEVE - BLACK,6.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020038,T-SHIRT - BLUE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020039,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020040,T-SHIRT - WHITE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020041,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020042,T-SHIRT - WHITE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020043,T-SHIRT - NAVY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020044,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020045,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020046,T-SHIRT - BLUE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020047,T-SHIRT - BLUE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020048,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020049,T-SHIRT - WHITE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020050,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020051,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020052,T-SHIRT - MINT,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020053,T-SHIRT - WHITE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020054,T-SHIRT - BLUE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020055,T-SHIRT - OLIVE,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020056,T-SHIRT - BLACK,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U020057,T-SHIRT - GRAY,5.7,,,HOMBRES,T-SHIRT,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040027,POLO CON DISENO - BLUE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040028,POLO CON DISENO - WHITE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040029,POLO CON DISENO - OLIVE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040030,POLO CON DISENO - BLACK,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040031,POLO CON DISENO - WHITE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040032,POLO CON DISENO - NAVY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040033,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040034,POLO CON DISENO - NAVY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040035,POLO CON DISENO - WHITE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040036,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040037,POLO CON DISENO - WINE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040038,POLO CON DISENO - BLUE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040039,POLO CON DISENO - WINE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040040,POLO CON DISENO - GREEN,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040041,POLO CON DISENO - BLUE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040042,POLO CON DISENO - GREEN,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040043,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040044,POLO CON DISENO - WHITE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040045,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040046,POLO CON DISENO - BLUE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040047,POLO CON DISENO - RED,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040048,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040049,POLO CON DISENO - BLACK,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040050,POLO CON DISENO - GRAY,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040051,POLO CON DISENO - PINK,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U040052,POLO CON DISENO - BLUE,7.25,,,HOMBRES,POLOS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060003,BASIC CHINO (UNX) SHORTS - KHAKI,9.15,,_601202185900,HOMBRES,SHORTS,48,25,0,0,25,MODA,PRIVATE LABEL,S,,0,REGULAR
U060013,CHINO PRINTED SHORTS - NAVY,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060014,CHINO PRINTED SHORTS - KHAKI,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060015,CHINO PRINTED SHORTS - GREEN,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060016,CHINO PRINTED SHORTS - NAVY,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060017,CHINO PRINTED SHORTS - LT BLUE,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060018,CHINO PRINTED SHORTS - KHAKI,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060019,CHINO PRINTED SHORTS - NAVY,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060020,CHINO PRINTED SHORTS - GRAY,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U060021,CHINO PRINTED SHORTS - CHARCOAL,8.9,,,HOMBRES,SHORTS,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U090002,UNX JACK 5 POCKET PANT - NAVY,10,,_601202184392,HOMBRES,PANTALON,24,49,0,0,49,MODA,PRIVATE LABEL,S,,0,REGULAR
U090014,JACK PANTS - CHINO - NAVY,10,,,HOMBRES,PANTALON,24,0,768,0,768,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090015,JACK PANTS - CHINO - BLACK,10,,,HOMBRES,PANTALON,24,0,768,0,768,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090016,JACK PANTS - CHINO - KHAKI,10,,,HOMBRES,PANTALON,24,0,768,0,768,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090017,JACK PANTS - CHINO - CHARCOAL,10,,,HOMBRES,PANTALON,24,0,768,0,768,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090018,JACK PANTS - CHINO - OLIVE,10,,,HOMBRES,PANTALON,24,0,768,0,768,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090019,5 POCKET - SILVER,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090020,5 POCKET - CAMEL,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090021,5 POCKET - NAVY,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090022,5 POCKET - BLACK,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090023,5 POCKET - INDIGO,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090024,5 POCKET - CHARCOAL,10,,,HOMBRES,PANTALON,24,0,480,0,480,,UNEXPECTED,30-38 (1-2-4-3-2),,0,
U090026,JOGG PANTS - CAMEL,10,,,HOMBRES,PANTALON,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U090027,JOGG PANTS - NAVY,10,,,HOMBRES,PANTALON,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
U090028,JOGG PANTS - OLIVE,10,,,HOMBRES,PANTALON,24,0,288,0,288,,UNEXPECTED,S-XL (2-4-4-2),,0,
UNX-3033G,T-SHIRT - UNX-3033 - GREY,5.05,,_616245042950,HOMBRES,T-SHIRT,48,108,0,0,108,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4007G,CAMISA - UNX-4007 - GREEN,8.65,,_616245039493,HOMBRES,CAMISAS,48,60,0,0,60,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4028N,CAMISA - UNX-4028 - GREEN,8.65,,_616245039554,HOMBRES,CAMISAS,48,37,0,0,37,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4037B,CAMISA - UNX-4037 - NAVY,8.65,,_616245039561,HOMBRES,CAMISAS,48,71,0,0,71,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4043W,CAMISA - UNX-4043 - WHITE,8.65,,_616245039608,HOMBRES,CAMISAS,48,80,0,0,80,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4048W,CAMISA - UNX-4048 - WHITE,8.65,,_616245039639,HOMBRES,CAMISAS,48,83,0,0,83,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-4049N,CAMISA - UNX-4049 - NAVY,8.65,,_616245039646,HOMBRES,CAMISAS,48,58,0,0,58,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
UNX-5046B,CAMISA - UNX-5046 - BLUE,9.25,,_616245042622,HOMBRES,CAMISAS,48,79,0,0,79,,PRIVATE LABEL,S/2  M/4  L/4 XL/2,,0,REGULAR
X7010995,Camisa Mossimo - Papa Size,12,,_601202180356,PAPA SIZE,CAMISAS,24,45,0,0,45,MODA,MOSSIMO,ASSTD COLORS 1XL-3XL,,0,REGULAR
X7010998,Camisa Mossimo - Papa Size,12,,_601202181179,PAPA SIZE,CAMISAS,48,0,360,216,144,MODA,MOSSIMO,ASSTD COLORS,,0,
X7011007,Camisa Mossimo - Papa Size,12,,_601202183227,PAPA SIZE,CAMISAS,24,215,0,168,47,MODA,MOSSIMO,ASSTD COLORS 1XL-3XL,,0,REGULAR
X7011012,Camisa Mossimo - Papa Size,12,,_601202183630,PAPA SIZE,CAMISAS,24,164,0,24,140,MODA,MOSSIMO,ASSTD COLORS 1 XL - 3XL,,0,REGULAR
X7011014,Camisa Mossimo - Papa Size,12,,_601202184040,PAPA SIZE,CAMISAS,24,355,0,0,355,MODA,MOSSIMO,ASSTD COLORS 1XL - 3 XL,,0,REGULAR
X7021923,T-shirt Papa Size M/L - Mossimo,6,,_601202183340,PAPA SIZE,T-SHIRT,48,95,0,72,23,MODA,MOSSIMO,"BLACK,BLUE, WINE,HGREY",,0,REGULAR
X7022374,T-SHIRT PAPA SIZE - MOSSIMO,7.5,,_601202176830,PAPA SIZE,T-SHIRT,48,72,0,0,72,MODA,MOSSIMO,PAPA'S(1XL-3XL) Tshirt - Short Sleeve,,0,REGULAR
X7024001,T-Shirt Mossimo - Papa Size,7,,_601202183562,PAPA SIZE,T-SHIRT,48,0,336,192,144,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024002,T-Shirt Mossimo - Papa Size,7,,_601202183975,PAPA SIZE,T-SHIRT,48,0,336,480,-144,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024003,T-Shirt Mossimo - Papa Size,7,,_601202184385,PAPA SIZE,T-SHIRT,48,0,336,144,192,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024004,T-Shirt Mossimo - Papa Size,7,,_601202184798,PAPA SIZE,T-SHIRT,48,0,336,336,0,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024005,T-Shirt Mossimo - Papa Size,7,,_601202185207,PAPA SIZE,T-SHIRT,48,0,336,288,48,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024007,T-Shirt Mossimo - Papa Size,7,,_601202185610,PAPA SIZE,T-SHIRT,48,0,336,144,192,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024009,T-Shirt Mossimo - Papa Size,7,,_601202186020,PAPA SIZE,T-SHIRT,48,0,336,240,96,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024010,T-Shirt Mossimo - Papa Size,7,,_601202186433,PAPA SIZE,T-SHIRT,48,0,336,96,240,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024013,T-Shirt Mossimo - Papa Size,7,,_601202186846,PAPA SIZE,T-SHIRT,48,0,336,336,0,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7024022,T-Shirt Mossimo - Papa Size,7,,_601202187324,PAPA SIZE,T-SHIRT,48,0,336,144,192,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7040705,Polo Papa Size - Mossimo,8.5,,_601202166848,PAPA SIZE,POLOS,24,48,0,0,48,MODA,MOSSIMO,"TERRA,MINT, WHITE, LT BLUE",,0,REGULAR
X7044001,Polo Mossimo - Papa Size,8,,_601202184132,PAPA SIZE,POLOS,48,0,336,312,24,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044002,Polo Mossimo - Papa Size,8,,_601202184545,PAPA SIZE,POLOS,48,0,336,408,-72,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044003,Polo Mossimo - Papa Size,8,,_601202184958,PAPA SIZE,POLOS,48,0,336,528,-192,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044004,Polo Mossimo - Papa Size,8,,_601202185368,PAPA SIZE,POLOS,48,0,336,312,24,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044005,Polo Mossimo - Papa Size,8,,_601202185771,PAPA SIZE,POLOS,48,0,336,168,168,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044006,Polo Mossimo - Papa Size,8,,_601202186181,PAPA SIZE,POLOS,48,0,336,336,0,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
X7044007,Polo Mossimo - Papa Size,8,,_601202186594,PAPA SIZE,POLOS,48,0,336,384,-48,MODA,MOSSIMO,1XL-2XL-3XL (4-4-4),,0,REGULAR
